https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT
1617840000,2021-04-08 00:00:00,ETH/USDT,1963.67,2084,1948.54,2079.96,49817.9107642,101034525.2752035652
1617753600,2021-04-07 00:00:00,ETH/USDT,2111.9,2129.48,1928.16,1963.07,110378.49012047,222042508.6190600301
1617667200,2021-04-06 00:00:00,ETH/USDT,2107.09,2152.29,2045.57,2111.03,59046.33753004,124394679.7326036219
1617580800,2021-04-05 00:00:00,ETH/USDT,2075.89,2131.05,2002,2106.84,54602.586558,113304789.7162127008
1617494400,2021-04-04 00:00:00,ETH/USDT,2008,2091.65,1910,2075.89,47545.13139457,97123011.6047085918
1617408000,2021-04-03 00:00:00,ETH/USDT,2134.12,2138.48,1966.62,2008.84,71101.24575228,147377620.5474459643
1617321600,2021-04-02 00:00:00,ETH/USDT,1968.55,2145.92,1948.21,2134.13,67731.9236184,137826054.1496184507
1617235200,2021-04-01 00:00:00,ETH/USDT,1919.56,1985,1882.76,1968.56,58042.84580739,112634971.6995661938
1617148800,2021-03-31 00:00:00,ETH/USDT,1840.87,1946.76,1765,1919.55,75951.19997005,140799374.418468457
1617062400,2021-03-30 00:00:00,ETH/USDT,1816.44,1858.85,1787.06,1840.87,37040.12997645,67689498.5986108701
1616976000,2021-03-29 00:00:00,ETH/USDT,1687.16,1841.28,1677.73,1816.2,45654.02777247,80837731.1529633841
1616889600,2021-03-28 00:00:00,ETH/USDT,1712.77,1725.4,1661.71,1687.02,28216.11208332,47892403.8269099246
1616803200,2021-03-27 00:00:00,ETH/USDT,1698.93,1732.51,1666.36,1713.07,37900.29784943,64335783.3885128992
1616716800,2021-03-26 00:00:00,ETH/USDT,1586.22,1700,1585.76,1698.93,46200.50629397,75801921.0399795952
1616630400,2021-03-25 00:00:00,ETH/USDT,1582.29,1621.57,1548.74,1586.66,39954.4852387,63493038.5507944154
1616544000,2021-03-24 00:00:00,ETH/USDT,1668.36,1740,1541.89,1582.29,44849.7310975,74017299.2811071118
1616457600,2021-03-23 00:00:00,ETH/USDT,1681.01,1720.9,1651.24,1668.73,29847.63288221,50478096.2327964857
1616371200,2021-03-22 00:00:00,ETH/USDT,1783.25,1806.84,1654.33,1681,34913.71706446,60662198.5172178625
1616284800,2021-03-21 00:00:00,ETH/USDT,1806.27,1816.86,1751,1783.25,25867.71483636,46138023.8837253293
1616198400,2021-03-20 00:00:00,ETH/USDT,1809,1868.43,1800.54,1806.17,28103.51923271,51560449.3797544093
1616112000,2021-03-19 00:00:00,ETH/USDT,1776.02,1840,1733.6,1809.39,31814.48031847,57266368.6948234923
1616025600,2021-03-18 00:00:00,ETH/USDT,1823.17,1849.54,1757.76,1776.02,37334.55646112,67413366.9503615021
1615939200,2021-03-17 00:00:00,ETH/USDT,1804.42,1839.35,1741.74,1822.76,41047.07806456,73483149.89762065
1615852800,2021-03-16 00:00:00,ETH/USDT,1793.81,1818.5,1710,1803.94,67960.97529009,120502693.2587009143
1615766400,2021-03-15 00:00:00,ETH/USDT,1847.96,1891.16,1731.7,1794.2,59258.81255345,106705987.6774754094
1615680000,2021-03-14 00:00:00,ETH/USDT,1921.81,1937.93,1837,1848.52,37847.02688393,71384553.6101750587
1615593600,2021-03-13 00:00:00,ETH/USDT,1765.85,1943.67,1728.69,1921.81,46667.00471008,86728238.9783693083
1615507200,2021-03-12 00:00:00,ETH/USDT,1825.49,1841.54,1721.17,1766.67,41637.86180629,73875941.3414218393
1615420800,2021-03-11 00:00:00,ETH/USDT,1794.7,1846,1724.51,1825.57,41100.94163482,73680552.1309953009
1615334400,2021-03-10 00:00:00,ETH/USDT,1870.29,1881.5,1752,1795.44,55191.09768391,100322509.0819083489
1615248000,2021-03-09 00:00:00,ETH/USDT,1833.66,1870.2,1796.7,1870.2,43391.47597468,79576422.4768083676
1615161600,2021-03-08 00:00:00,ETH/USDT,1726.45,1842.46,1665,1833.03,47911.54978716,83281038.1947559929
1615075200,2021-03-07 00:00:00,ETH/USDT,1650.89,1734,1630.9,1726.49,37631.91487788,62778606.3129440193
1614988800,2021-03-06 00:00:00,ETH/USDT,1528.2,1675.87,1513.21,1650.56,44137.77523223,70126661.5103895647
1614902400,2021-03-05 00:00:00,ETH/USDT,1539.91,1548.27,1440,1528.19,36849.19773727,54926009.7863553089
1614816000,2021-03-04 00:00:00,ETH/USDT,1567.69,1624.24,1505,1538.89,41143.32329031,64022271.6720652796
1614729600,2021-03-03 00:00:00,ETH/USDT,1487.15,1655.84,1475.77,1567.39,33632.59414174,53248708.9173879119
1614643200,2021-03-02 00:00:00,ETH/USDT,1570.56,1602.63,1448,1487.13,49297.62945805,75607092.2814481206
1614556800,2021-03-01 00:00:00,ETH/USDT,1419.12,1572.13,1409.93,1570.64,41401.39374889,62272363.0457522272
1614470400,2021-02-28 00:00:00,ETH/USDT,1458.18,1468.35,1293,1419.03,61000.15188991,83867428.1422429872
1614384000,2021-02-27 00:00:00,ETH/USDT,1444.6,1528.07,1421.11,1459.14,42308.38122786,62783251.0486229587
1614297600,2021-02-26 00:00:00,ETH/USDT,1481.91,1561.58,1400,1444.37,63049.17046307,92826480.736534504
1614211200,2021-02-25 00:00:00,ETH/USDT,1623.64,1671.04,1458.65,1481.91,48061.92545102,76266445.7046831195
1614124800,2021-02-24 00:00:00,ETH/USDT,1577.55,1712.48,1500,1623.45,69750.95872058,113177163.8419838346
1614038400,2021-02-23 00:00:00,ETH/USDT,1777.09,1781.59,1353.06,1577.52,147761.87587315,228419396.685839487
1613952000,2021-02-22 00:00:00,ETH/USDT,1933.4,1936.54,1508.01,1777.02,106154.93628881,188215119.2459023862
1613865600,2021-02-21 00:00:00,ETH/USDT,1913.57,2035.14,1857,1933.38,44714.76058406,86816056.6108211617
1613779200,2021-02-20 00:00:00,ETH/USDT,1955.53,2041.54,1799.74,1913.51,59607.37875512,117335701.3122338654
1613692800,2021-02-19 00:00:00,ETH/USDT,1939.33,1978,1883.87,1955.12,35214.57307635,68139379.6628548611
1613606400,2021-02-18 00:00:00,ETH/USDT,1849.85,1949.97,1849.85,1939.06,34972.07369571,66730010.2790894019
1613520000,2021-02-17 00:00:00,ETH/USDT,1781.67,1862.81,1732.72,1849.61,36391.43426659,65718140.2035373417
1613433600,2021-02-16 00:00:00,ETH/USDT,1778.94,1827.85,1724.25,1781.67,30521.23943141,54314908.3850184804
1613347200,2021-02-15 00:00:00,ETH/USDT,1801.18,1836.43,1600,1778.71,47052.86636365,82960145.3725694959
1613260800,2021-02-14 00:00:00,ETH/USDT,1814.97,1850,1785,1801.04,25373.19374629,46144939.4435019905
1613174400,2021-02-13 00:00:00,ETH/USDT,1840.46,1871.61,1765,1815.35,29562.68175497,53782214.3744346557
1613088000,2021-02-12 00:00:00,ETH/USDT,1786.22,1863.16,1732.14,1840.73,40089.61112704,72155846.3461044181
1613001600,2021-02-11 00:00:00,ETH/USDT,1741.25,1818.39,1703.74,1786.41,34827.90996039,61585118.2001751075
1612915200,2021-02-10 00:00:00,ETH/USDT,1769.37,1837.38,1680,1741.88,50737.51895707,89295953.792492078
1612828800,2021-02-09 00:00:00,ETH/USDT,1750.19,1820.12,1707,1769.45,49683.53561244,87164960.653932439
1612742400,2021-02-08 00:00:00,ETH/USDT,1611.6,1777.51,1564.33,1750,51568.45467851,86857311.5577939807
1612656000,2021-02-07 00:00:00,ETH/USDT,1676.91,1692.45,1485,1611.61,40468.51251415,64288807.6361841216
1612569600,2021-02-06 00:00:00,ETH/USDT,1719.1,1743.47,1645.01,1676.48,40875.48558424,68930665.4986529962
1612483200,2021-02-05 00:00:00,ETH/USDT,1595.32,1760.27,1591.24,1718.72,44352.87764502,74604097.1834918228
1612396800,2021-02-04 00:00:00,ETH/USDT,1665.01,1695.6,1556.46,1595.73,65041.53190348,106378313.0346515838
1612310400,2021-02-03 00:00:00,ETH/USDT,1512.42,1669.73,1508.07,1665.02,55709.1111423,88026440.676455115
1612224000,2021-02-02 00:00:00,ETH/USDT,1374.46,1547.92,1361.06,1512.43,68765.69829601,99798820.74986381519
1612137600,2021-02-01 00:00:00,ETH/USDT,1312.51,1377.51,1270,1374.29,39156.4231262,51831420.8639340277
1612051200,2021-01-31 00:00:00,ETH/USDT,1378.37,1380.3,1280.34,1312.51,26728.53800149,35588816.3334226925
1611964800,2021-01-30 00:00:00,ETH/USDT,1379.49,1408.48,1326.24,1378.02,32414.32634966,44120166.9881261215
1611878400,2021-01-29 00:00:00,ETH/USDT,1329.5,1436.33,1285.84,1379.03,80665.50358375,110487120.9811251316
1611792000,2021-01-28 00:00:00,ETH/USDT,1238.1,1360,1214,1329.24,40505.06263081,53059878.6249985707
1611705600,2021-01-27 00:00:00,ETH/USDT,1366.04,1374,1206.2,1238.01,55493.74811693,70615981.9090070004
1611619200,2021-01-26 00:00:00,ETH/USDT,1318.01,1377.79,1240,1366.45,63740.86561248,84105379.6773443936
1611532800,2021-01-25 00:00:00,ETH/USDT,1391.4,1474.65,1294.05,1318.4,72820.36689117,101807454.6737692575
1611446400,2021-01-24 00:00:00,ETH/USDT,1233.55,1398.8,1220.18,1391.97,54077.75980169,71531403.3387860364
1611360000,2021-01-23 00:00:00,ETH/USDT,1232.74,1272.15,1194,1233.58,34840.49037884,43110364.5641669504
1611273600,2021-01-22 00:00:00,ETH/USDT,1111.89,1273.08,1040,1232.89,86739.40850826,100056659.6074634143
1611187200,2021-01-21 00:00:00,ETH/USDT,1376.92,1388.8,1082.88,1111.89,101547.39200351,124461059.3173778693
1611100800,2021-01-20 00:00:00,ETH/USDT,1367.11,1407.46,1234.94,1377.29,68551.47924722,90885221.1967635442
1611014400,2021-01-19 00:00:00,ETH/USDT,1258.35,1437.9,1252.16,1366,76009.22110317,104000670.139169919078
1610928000,2021-01-18 00:00:00,ETH/USDT,1232.49,1260.36,1182.77,1258.34,37593.40277969,46056097.1926544851
1610841600,2021-01-17 00:00:00,ETH/USDT,1227.56,1269.08,1165.56,1232.34,50479.94083083,61714296.628263823
1610755200,2021-01-16 00:00:00,ETH/USDT,1168.32,1293.39,1151.08,1227.68,53631.59572218,65575724.6978993287
1610668800,2021-01-15 00:00:00,ETH/USDT,1232.35,1256.3,1050,1168.54,57791.93556538,68066922.6652623822
1610582400,2021-01-14 00:00:00,ETH/USDT,1129.76,1247.12,1087.22,1232.03,52633.3745966,61767049.9005937037
1610496000,2021-01-13 00:00:00,ETH/USDT,1050.48,1137,986,1129.75,67791.33016016,71990710.5974892967
1610409600,2021-01-12 00:00:00,ETH/USDT,1086.79,1149.83,1001,1049.86,84126.73922214,90644040.0720148644
1610323200,2021-01-11 00:00:00,ETH/USDT,1254.42,1259.75,915.01,1087.17,174415.48706474,184087423.344196557
1610236800,2021-01-10 00:00:00,ETH/USDT,1276.54,1348,1110,1254.76,74717.60042627,96166649.7354800057
1610150400,2021-01-09 00:00:00,ETH/USDT,1216.94,1302.5,1171.89,1276.53,47493.64130405,58549494.6771161809
1610064000,2021-01-08 00:00:00,ETH/USDT,1224.36,1273.06,1063,1216.29,91843.52831087,109024812.5397842526
1609977600,2021-01-07 00:00:00,ETH/USDT,1208.97,1289,1096,1224.42,72548.79473415,88581492.4686479287
1609891200,2021-01-06 00:00:00,ETH/USDT,1099.35,1212.4,1056.89,1208.65,79136.39686092,90369956.1480090085707
1609804800,2021-01-05 00:00:00,ETH/USDT,1041.52,1134.33,964.86,1099.92,105759.85571193,111989561.7743552019
1609718400,2021-01-04 00:00:00,ETH/USDT,978.39,1161.3,880,1041.9,163399.42223107,166121218.3048318278
1609632000,2021-01-03 00:00:00,ETH/USDT,774.62,1010.83,769.01,978.2,100472.8475205,91093213.52912390136
1609545600,2021-01-02 00:00:00,ETH/USDT,729.03,787.04,715,774.64,39674.44154917,30042560.7587599821
1609459200,2021-01-01 00:00:00,ETH/USDT,736.14,748.9,714.41,729.02,17759.21276093,13042921.6365137139
1609372800,2020-12-31 00:00:00,ETH/USDT,752.04,755.53,722.01,736.2,26027.79574378,19243981.4340076134
1609286400,2020-12-30 00:00:00,ETH/USDT,732.07,758.55,717,752.03,35526.79494475,26181887.4552976282
1609200000,2020-12-29 00:00:00,ETH/USDT,730.42,740.63,689.51,731.85,36742.77162922,26335649.5195118932
1609113600,2020-12-28 00:00:00,ETH/USDT,684.94,747.97,681.61,730.42,55948.65678719,40561102.7677697078
1609027200,2020-12-27 00:00:00,ETH/USDT,637.2,716.92,626.37,685,56480.15529103,37981530.3667303569
1608940800,2020-12-26 00:00:00,ETH/USDT,626.82,653,615.25,637.2,24259.70403831,15413062.5266281256
1608854400,2020-12-25 00:00:00,ETH/USDT,612.37,634.28,604.16,626.61,20271.59447641,12538237.0422383877
1608768000,2020-12-24 00:00:00,ETH/USDT,585.49,615,565.17,612.31,28146.88484304,16499367.8252115511
1608681600,2020-12-23 00:00:00,ETH/USDT,636.46,638.34,544.38,585.27,43285.63979523,26070160.0752826274
1608595200,2020-12-22 00:00:00,ETH/USDT,607.76,637.6,587.67,636.46,27846.94824262,17051932.164556473
1608508800,2020-12-21 00:00:00,ETH/USDT,638.09,647.97,542.5,607.62,40233.385078,24761859.5400253143
1608422400,2020-12-20 00:00:00,ETH/USDT,658.18,661.16,620.53,638.39,24436.45990702,15825669.6648068259
1608336000,2020-12-19 00:00:00,ETH/USDT,653.85,669.79,645.71,658.1,21781.68910825,14323801.6660778633
1608249600,2020-12-18 00:00:00,ETH/USDT,642.87,664.47,629.52,653.79,21590.3078653,13935333.4330807576
1608163200,2020-12-17 00:00:00,ETH/USDT,637.24,676.27,626,643,59691.548495,38885363.91696630738
1608076800,2020-12-16 00:00:00,ETH/USDT,588.76,638.73,581,637.4,30028.04602268,18424015.4346168247
1607990400,2020-12-15 00:00:00,ETH/USDT,586.3,597.25,579.07,588.85,13972.042683,8214021.2770067539
1607904000,2020-12-14 00:00:00,ETH/USDT,590.87,591.34,575.9,586.24,12636.2382368,7382675.607013442
1607817600,2020-12-13 00:00:00,ETH/USDT,568.05,594.88,563.33,590.86,22986.6832409,13404187.3496562064
1607731200,2020-12-12 00:00:00,ETH/USDT,544.35,573.87,543.2,568,14606.90075424,8173198.5853454462
1607644800,2020-12-11 00:00:00,ETH/USDT,558.91,560.63,535.52,544.15,24899.38519411,13598127.3125465362
1607558400,2020-12-10 00:00:00,ETH/USDT,573.21,575.5,548.31,558.8,17091.05652687,9591619.4266150029
1607472000,2020-12-09 00:00:00,ETH/USDT,554.82,577.99,530.2,573.4,33325.90198773,18486960.1087166545
1607385600,2020-12-08 00:00:00,ETH/USDT,591.32,595,549.17,555.04,32715.74137525,18690403.9690166529
1607299200,2020-12-07 00:00:00,ETH/USDT,601.8,603.15,584.74,591.36,18710.677423,11091170.2827350081
1607212800,2020-12-06 00:00:00,ETH/USDT,596.84,607.77,583,601.63,18384.87566754,10958537.838388045
1607126400,2020-12-05 00:00:00,ETH/USDT,567.3,597,561.06,596.78,15516.60118824,9065076.8326978481
1607040000,2020-12-04 00:00:00,ETH/USDT,615.98,620,565.37,567.3,34933.96435726,20731795.3733647133
1606953600,2020-12-03 00:00:00,ETH/USDT,597,623.39,586.01,616,25848.65599118,15714792.8769779648
1606867200,2020-12-02 00:00:00,ETH/USDT,585.46,605,575,597,38281.40812376,22605812.6113812857
1606780800,2020-12-01 00:00:00,ETH/USDT,616.56,635.73,510,585.64,85814.49382032,51194453.955959786
1606694400,2020-11-30 00:00:00,ETH/USDT,576.34,616.56,570.48,616.46,70117.052497,41771431.8194944713
1606608000,2020-11-29 00:00:00,ETH/USDT,537.45,576.99,530.52,576.11,39449.95581861,21845851.9403515535
1606521600,2020-11-28 00:00:00,ETH/USDT,518.62,547.83,506.91,537.6,32317.36561262,17121755.5783953687
1606435200,2020-11-27 00:00:00,ETH/USDT,519.9,530.5,493.85,518.62,43857.65823918,22479500.9492252047
1606348800,2020-11-26 00:00:00,ETH/USDT,569.44,576.93,480,519.8,99072.50481584,51276223.7587286407
1606262400,2020-11-25 00:00:00,ETH/USDT,605.08,605.96,541,569.45,43041.13616733,25145110.964274628
1606176000,2020-11-24 00:00:00,ETH/USDT,608.52,622.56,575,605.16,58959.23507197,35824127.9618788588256
1606089600,2020-11-23 00:00:00,ETH/USDT,560.17,610.79,550.49,608.9,62049.97301004,36359416.1650916889
1606003200,2020-11-22 00:00:00,ETH/USDT,552.49,580.45,501,560.05,60648.90590046,33381355.3202124113655
1605916800,2020-11-21 00:00:00,ETH/USDT,510.05,553.25,502.88,552.36,37472.5055002,19804986.948328662574
1605830400,2020-11-20 00:00:00,ETH/USDT,471.24,514.13,470.75,510.08,32578.14978984,16285758.9434843134
1605744000,2020-11-19 00:00:00,ETH/USDT,478.39,480.61,465.01,471.19,14607.49939677,6919234.8082992904
1605657600,2020-11-18 00:00:00,ETH/USDT,482.2,495.09,457,478.39,39848.46087111,19009985.3002835109
1605571200,2020-11-17 00:00:00,ETH/USDT,460.4,484.84,459.71,482.21,25812.28163822,12218693.4294835195
1605484800,2020-11-16 00:00:00,ETH/USDT,448.21,465.99,445.52,460.13,20270.8066881,9247744.9874568542
1605398400,2020-11-15 00:00:00,ETH/USDT,460.87,462.87,440.36,448.22,15651.46217882,7064551.3091468387
1605312000,2020-11-14 00:00:00,ETH/USDT,476.4,477.37,452.04,460.64,18168.3071183,8402396.2477757031
1605225600,2020-11-13 00:00:00,ETH/USDT,462.5,477.95,457.36,476.4,20740.82998779,9697147.9555108867
1605139200,2020-11-12 00:00:00,ETH/USDT,463.1,469.9,451,462.5,27075.51690003,12458658.4302962464
1605052800,2020-11-11 00:00:00,ETH/USDT,450.31,476.08,449.36,463.15,29847.24714194,13863196.0937601817
1604966400,2020-11-10 00:00:00,ETH/USDT,444.33,455.1,438.95,450.31,21571.13991316,9657832.7918036049
1604880000,2020-11-09 00:00:00,ETH/USDT,454.38,459.01,433.61,444.34,33746.55256519,15076640.4172489715
1604793600,2020-11-08 00:00:00,ETH/USDT,435.22,459.97,432.15,454.4,31270.49225276,13986707.1347276199
1604707200,2020-11-07 00:00:00,ETH/USDT,455.85,468.09,423.31,435.13,64680.09877733,29001995.9338837238
1604620800,2020-11-06 00:00:00,ETH/USDT,416.77,458.09,414.86,455.8,63824.31329522,27992056.8147602015
1604534400,2020-11-05 00:00:00,ETH/USDT,402.44,420.25,396.5,416.71,47767.05608597,19518939.6924754381
1604448000,2020-11-04 00:00:00,ETH/USDT,387.92,408.26,376.79,402.43,35893.86096536,14089223.6365832859
1604361600,2020-11-03 00:00:00,ETH/USDT,383.07,390,370.4,387.94,24831.59522632,9435030.191930547
1604275200,2020-11-02 00:00:00,ETH/USDT,396.47,404.38,378,382.99,27811.94143438,10821323.1559426478
1604188800,2020-11-01 00:00:00,ETH/USDT,386.49,397.55,384.71,396.43,15968.59055811,6234942.015793974
1604102400,2020-10-31 00:00:00,ETH/USDT,382.57,393.89,380.35,386.53,19912.12311501,7715955.663040193
1604016000,2020-10-30 00:00:00,ETH/USDT,387.15,392.02,373.37,382.58,28281.9985759,10784262.6905340469
1603929600,2020-10-29 00:00:00,ETH/USDT,388.32,394,380.83,387.16,25150.46013573,9763246.9795603183
1603843200,2020-10-28 00:00:00,ETH/USDT,403.41,409.18,380,388.35,33628.0436572,13136674.1974214246
1603756800,2020-10-27 00:00:00,ETH/USDT,392.68,410.15,390.03,403.44,24827.55818134,9965672.8030868393
1603670400,2020-10-26 00:00:00,ETH/USDT,405.83,410.95,382.15,392.7,31412.25405769,12445729.7198996624
1603584000,2020-10-25 00:00:00,ETH/USDT,412.11,417.35,402.87,406.02,15012.73974588,6141855.2726382444
1603497600,2020-10-24 00:00:00,ETH/USDT,409.32,416.5,407.2,412.11,15092.98611501,6218691.607179966
1603411200,2020-10-23 00:00:00,ETH/USDT,413.9,419.16,401.5,409.33,27658.55355786,11390451.8767551326
1603324800,2020-10-22 00:00:00,ETH/USDT,390.28,420.63,390.23,414.08,36350.30403718,14865090.2604303887
1603238400,2020-10-21 00:00:00,ETH/USDT,368.54,401.11,367.85,390.49,38382.10082857,14851878.3913298369
1603152000,2020-10-20 00:00:00,ETH/USDT,379.25,380.69,365.66,368.53,22507.55959834,8371300.8455628907
1603065600,2020-10-19 00:00:00,ETH/USDT,378.17,384.2,372.66,379.24,13076.9004125,4948846.8900784635
1602979200,2020-10-18 00:00:00,ETH/USDT,368.33,378.53,367.15,378.2,10884.24871429,4068596.4384605621
1602892800,2020-10-17 00:00:00,ETH/USDT,365.48,370.37,363.43,368.33,9621.73128689,3532140.1007583989
1602806400,2020-10-16 00:00:00,ETH/USDT,377.58,379.95,361.2,365.48,34031.54018545,12536676.1868968352
1602720000,2020-10-15 00:00:00,ETH/USDT,378.63,381.57,370,377.68,28679.32834426,10793682.6784081819
1602633600,2020-10-14 00:00:00,ETH/USDT,381.09,387.32,371.43,378.63,22589.11829773,8563952.3224154044
1602547200,2020-10-13 00:00:00,ETH/USDT,386.47,387.66,374.55,381.09,24694.9867188,9416641.2986643601
1602460800,2020-10-12 00:00:00,ETH/USDT,374.27,394.71,365.35,386.48,27451.3859234,10442720.1352853398
1602374400,2020-10-11 00:00:00,ETH/USDT,370.56,377.76,369,374.18,13869.07856546,5177904.121326032
1602288000,2020-10-10 00:00:00,ETH/USDT,364.88,378.32,364.7,370.58,19338.37981313,7219212.3369191235
1602201600,2020-10-09 00:00:00,ETH/USDT,350.98,368.58,346.99,365,17457.29960312,6263403.7054282711
1602115200,2020-10-08 00:00:00,ETH/USDT,341.64,353.07,334.25,350.98,16523.27297657,5705972.5856689102
1602028800,2020-10-07 00:00:00,ETH/USDT,340.27,343.19,333.02,341.66,15732.39241333,5332638.7831128111
1601942400,2020-10-06 00:00:00,ETH/USDT,353.61,355,336.82,340.3,25368.82678178,8765013.8281388374
1601856000,2020-10-05 00:00:00,ETH/USDT,352.22,356.6,348.51,353.61,10573.73858441,3725832.7849363339
1601769600,2020-10-04 00:00:00,ETH/USDT,345.9,354.08,343.87,352.19,10996.58339548,3834905.2588209536
1601683200,2020-10-03 00:00:00,ETH/USDT,345.5,350.91,343.68,345.9,9700.37388013,3365901.8568947166
1601596800,2020-10-02 00:00:00,ETH/USDT,352.77,354.46,333.83,345.46,31307.99537278,10743954.3973358209
1601510400,2020-10-01 00:00:00,ETH/USDT,359.79,369.59,345.31,352.92,33712.96568383,12048709.0143251614
1601424000,2020-09-30 00:00:00,ETH/USDT,359.69,361.45,351.45,359.66,17225.61968212,6135875.3662466665
1601337600,2020-09-29 00:00:00,ETH/USDT,353.96,360.53,350.34,359.69,20546.88848052,7298908.545889822
1601251200,2020-09-28 00:00:00,ETH/USDT,357.51,370,331,353.93,32113.02559584,11569488.1946077017
1601164800,2020-09-27 00:00:00,ETH/USDT,353.97,362.1,347.33,357.47,30667.10001358,10912581.8854215862
1601078400,2020-09-26 00:00:00,ETH/USDT,352.06,356.38,345.73,353.92,34349.19202403,12090132.5034659644
1600992000,2020-09-25 00:00:00,ETH/USDT,348.89,357.84,337.52,351.98,52897.72967619,18330355.0524856306
1600905600,2020-09-24 00:00:00,ETH/USDT,320.73,353.15,316.81,349.02,71778.40218645,24207458.7805645827
1600819200,2020-09-23 00:00:00,ETH/USDT,344.14,344.61,313.36,320.76,78124.44380111,25989648.523805858
1600732800,2020-09-22 00:00:00,ETH/USDT,340.25,346.81,335.5,344.13,63428.65032044,21693989.7067681088
1600646400,2020-09-21 00:00:00,ETH/USDT,371.07,375.39,331.11,340.25,123584.84899762,43208807.4108813235
1600560000,2020-09-20 00:00:00,ETH/USDT,385.16,385.39,365.12,370.99,60111.66762439,22555447.5362939569
1600473600,2020-09-19 00:00:00,ETH/USDT,384.42,388.49,377,385.15,50186.2762596,19247986.3760402794
1600387200,2020-09-18 00:00:00,ETH/USDT,389.3,392.54,375.52,384.41,77000.25491946,29481784.1059898133
1600300800,2020-09-17 00:00:00,ETH/USDT,365.09,394.06,363.42,389.35,94663.18062252,36127490.5104606437
1600214400,2020-09-16 00:00:00,ETH/USDT,364.05,373.29,355,365.15,70874.51348078,25810649.4382158628
1600128000,2020-09-15 00:00:00,ETH/USDT,377.14,382.34,362.43,364.17,101182.12857697,37570860.8585368712
1600041600,2020-09-14 00:00:00,ETH/USDT,366.41,384.26,355.79,377.14,87880.66640381,32622146.1910601943
1599955200,2020-09-13 00:00:00,ETH/USDT,387.78,390.14,351.89,366.38,85339.66050339,31662747.7820166723
1599868800,2020-09-12 00:00:00,ETH/USDT,373.63,388.45,364.51,387.81,55802.57346343,20935987.2901688652
1599782400,2020-09-11 00:00:00,ETH/USDT,367.86,375.08,355.72,373.63,76035.32653026,27815643.476140015
1599696000,2020-09-10 00:00:00,ETH/USDT,350.68,377.16,349.86,367.96,111073.50936599,40784176.3341736196
1599609600,2020-09-09 00:00:00,ETH/USDT,337.37,358.9,330.8,350.86,80969.11678056,28010850.9019583988
1599523200,2020-09-08 00:00:00,ETH/USDT,353.57,356.5,325.5,337.37,127584.22728048,43307789.1069718031
1599436800,2020-09-07 00:00:00,ETH/USDT,352.82,358.44,323.26,353.57,110024.21356489,37856154.8514449418
1599350400,2020-09-06 00:00:00,ETH/USDT,335.04,360,316.1,352.71,152345.92772827,52117601.1265626626
1599264000,2020-09-05 00:00:00,ETH/USDT,385.26,394.66,303,335.07,218846.85450074,76416424.7833703971
1599177600,2020-09-04 00:00:00,ETH/USDT,381.4,400.08,353.88,385.26,171428.49967042,66161961.6029820936
1599091200,2020-09-03 00:00:00,ETH/USDT,439.6,450.7,371,381.39,244669.1494008,101151454.7127778422
1599004800,2020-09-02 00:00:00,ETH/USDT,475.48,481.45,419.38,439.61,201686.55833065,90785154.4708316238
1598918400,2020-09-01 00:00:00,ETH/USDT,433.78,488.7,429.44,475.47,158202.11759979,73857521.3656688833
1598832000,2020-08-31 00:00:00,ETH/USDT,429.05,438.94,417.72,433.78,74490.47980328,32055524.9149117758
1598745600,2020-08-30 00:00:00,ETH/USDT,398.67,429.79,398.37,428.95,75838.10718377,31374155.7891411136
1598659200,2020-08-29 00:00:00,ETH/USDT,395.13,405.66,391.88,398.67,48964.34076138,19592601.9291055644
1598572800,2020-08-28 00:00:00,ETH/USDT,383.3,397.81,379.77,395.12,45151.27425895,17643848.1731809668
1598486400,2020-08-27 00:00:00,ETH/USDT,385.91,397.03,371.68,383.23,81038.30244768,31041231.6032011385
1598400000,2020-08-26 00:00:00,ETH/USDT,382.97,392.85,377.4,385.92,62035.11181327,23880923.0413944896
1598313600,2020-08-25 00:00:00,ETH/USDT,407.68,409,369.91,382.98,125549.80009289,48631137.1178973884
1598227200,2020-08-24 00:00:00,ETH/USDT,390.7,410.23,387.58,407.67,77732.9750681,31100031.8114946795
1598140800,2020-08-23 00:00:00,ETH/USDT,395.26,396.9,383.34,390.7,47932.44510584,18711358.2562075187
1598054400,2020-08-22 00:00:00,ETH/USDT,387.96,396.94,380,395.29,65316.86960068,25389944.9962804889
1597968000,2020-08-21 00:00:00,ETH/USDT,415.91,418.66,385.09,387.96,119151.23931895,48142531.3010722117
1597881600,2020-08-20 00:00:00,ETH/USDT,407.39,418.88,402.21,415.91,89474.40207164,36903595.3060623285
1597795200,2020-08-19 00:00:00,ETH/USDT,421.92,426.72,393.54,407.39,130006.43069132,53077958.5640258656
1597708800,2020-08-18 00:00:00,ETH/USDT,430.88,433.64,414.78,421.92,76538.41259209,32590174.6429824243
1597622400,2020-08-17 00:00:00,ETH/USDT,433.62,445.54,420.53,430.88,82090.36027716,35433334.0464694998
1597536000,2020-08-16 00:00:00,ETH/USDT,432.24,436.67,412.64,433.61,73537.59381702,31375760.2761412799
1597449600,2020-08-15 00:00:00,ETH/USDT,438.11,442.87,427.1,432.12,71076.17548672,30935935.7339615385
